Date, Name, Minutes, Seconds, Distance,Pace, Unit, Feel, Notes, Cross Train Type, Calulate Pace, Field 1, Field 2
2013-08-28,Commute (Bike),25,8,3.35201,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.08
Minutes: 39:36.73",,1,,
2013-08-29,Commute (Bike),30,52,4.11648,07:29,miles,,"Route: Home -> Work -> Home
Miles: 13.36
Minutes: 46:34.17",,1,,
2013-08-30,Commute (Bike),8,30,1.13514,07:29,miles,,"Route: Home -> Westmoreland
Miles: 3.49
Minutes: 11:20.93",,1,,
2013-09-02,Commute (Bike),21,17,2.83832,07:29,miles,,"Route: Tolman -> Fred's -> Holman
Miles: 9.97
Minutes: 39:06.82",,1,,
2013-09-03,Commute (Bike),24,44,3.29868,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.08
Minutes: 40:33.03",,1,,
2013-09-04,Commute (Bike),24,42,3.29491,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 40:09.98",,1,,
2013-09-05,Commute (Bike),23,56,3.1933,07:29,miles,,"Route: Laura's -> Work -> Fred's -> Home
Miles: 11.37
Minutes: 45:37.07",,1,,
2013-09-07,Commute (Bike),20,16,2.70407,07:29,miles,,"Route: Tolman to Holman
Miles: 9.48
Minutes: 37:04.45",,1,,
2013-09-08,Commute (Bike),20,3,2.67379,07:29,miles,,"Route: Holman to Tolman (via Extracto)
Miles: 9.50
Minutes: 37:58.76",,1,,
2013-09-11,Commute (Bike),24,25,3.25704,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 40:51.84",,1,,
2013-09-12,Commute (Bike),25,19,3.3769,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.08
Minutes: 39:11.76",,1,,
2013-09-16,Commute (Bike),25,23,3.38505,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 38:38.39",,1,,
2013-09-17,Commute (Bike),10,46,1.43661,07:29,miles,,"Route: Laura's -> Work
Miles: 4.40
Minutes: 14:11.77",,1,,
2013-09-18,Commute (Bike),10,45,1.43368,07:29,miles,,"Route: Work -> Asa's
Miles: 4.79
Minutes: 17:21.54",,1,,
2013-10-03,Commute (Bike),14,36,1.94756,07:29,miles,,"Route: Work -> Home
Miles: 6.69
Minutes: 25:19.78",,1,,
2013-10-08,Commute (Bike),24,4,3.20936,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.08
Minutes: 42:16.99",,1,,
2013-10-07,Commute (Bike),20,29,2.73231,07:29,miles,,"Route: Tolman to Holman
Miles: 9.48
Minutes: 36:27.70",,1,,
2013-10-06,Woodstock Park,26,22,2.983,08:50,miles,4,,,1,,
2013-10-05,Commute (Bike),15,37,2.08358,07:29,miles,,"Route: Foot Traffic -> Fred's -> Home
Miles: 7.52
Minutes: 30:53.49",,1,,
2013-10-05,Mark Women's Academy Course,37,8,3.7503,09:54,miles,3,,,1,,
2013-10-04,Commute (Bike),23,55,3.18892,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 42:12.96",,1,,
2013-10-15,Commute (Bike),24,57,3.32704,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.08
Minutes: 40:02.60",,1,,
2013-10-14,Commute (Bike),24,12,3.22689,07:29,miles,,"Route: Home -> Fred's -> Work -> Laura's
Miles: 11.51
Minutes: 46:19.06",,1,,
2013-10-11,Commute (Bike),9,34,1.27596,07:29,miles,,"Route: Work -> Laura's
Miles: 4.38
Minutes: 16:33.99",,1,,
2013-10-10,Commute (Bike),10,17,1.37282,07:29,miles,,"Route: Laura's -> Work
Miles: 4.40
Minutes: 15:04.00",,1,,
2013-10-09,Commute (Bike),14,39,1.95489,07:29,miles,,"Route: Home -> Work
Miles: 6.65
Minutes: 24:49.02",,1,,
2013-10-14,Alberta Park,18,54,2.4936,07:34,miles,3,,,1,,
2013-10-10,Albert a Park,20,20,2.2212,09:09,miles,3,,,1,,
2013-10-16,Commute (Bike),24,13,3.22911,07:29,miles,,"Route: Home -> Work -> Laurra's
Miles: 11.03
Minutes: 41:24.15",,1,,
2013-11-05,Commute (Bike),24,29,3.26565,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.08
Minutes: 41:09.97",,1,,
2013-10-31,Commute (Bike),15,2,2.00487,07:29,miles,,"Route: Home -> Work
Miles: 6.65
Minutes: 23:53.60",,1,,
2013-10-30,Commute (Bike),24,20,3.24606,07:29,miles,,"Route: Laura's -> Work -> Fred's -> Home
Miles: 11.37
Minutes: 44:24.09",,1,,
2013-10-29,Commute (Bike),24,16,3.23587,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 41:16.21",,1,,
2013-11-03,Oaks Bottom,40,1,4.6198,08:39,miles,3,,,1,,
2013-10-19,Lewis & Clark Invitational,53,103,8.15986,06:42,miles,1,,,1,,
2013-11-06,Commute (Bike),28,56,3.85781,07:29,miles,,"Route: Commute
Miles: 13.36
Minutes: 51:13.98",,1,,
2013-11-16,Brentwood-Woodstock,29,5,3.9464,07:22,miles,3,http://www.gmap-pedometer.com/?r=6140958 ,,1,,
2013-11-16,Commute (Bike),20,27,2.7271,07:29,miles,,"Route: Holman to Tolman
Miles: 9.48
Minutes: 36:34.34",,1,,
2013-11-15,Commute (Bike),15,2,2.00564,07:29,miles,,"Route: Home -> Work
Miles: 6.69
Minutes: 24:12.06",,1,,
2013-11-13,Commute (Bike),24,26,3.2594,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.08
Minutes: 41:17.15",,1,,
2013-11-12,Commute (Bike),28,55,3.85741,07:29,miles,,"Route: Commute
Miles: 13.36
Minutes: 51:14.48",,1,,
2013-11-11,Commute (Bike),14,44,1.96542,07:29,miles,,"Route: Home -> Work
Miles: 6.65
Minutes: 24:36.24",,1,,
2013-11-10,Commute (Bike),19,39,2.62067,07:29,miles,,"Route: Holman to Tolman
Miles: 9.48
Minutes: 39:04.83",,1,,
2013-11-09,Commute (Bike),19,47,2.63831,07:29,miles,,"Route: Tolman to Holman
Miles: 9.48
Minutes: 38:37.74",,1,,
2013-11-08,Commute (Bike),29,29,3.9325,07:29,miles,,"Route: Commute
Miles: 13.36
Minutes: 49:44.13",,1,,
2013-11-17,Woodstock,26,12,2.9817,08:47,miles,3, http://www.gmap-pedometer.com/?r=6141062 ,,1,,
2013-12-01,Woodstock,26,20,2.9933,08:47,miles,3,,,1,,
2013-11-29,Shevlin Park,39,58,4.5412,08:48,miles,3,,,1,,
2013-11-24,Alberta Park,20,26,2.25,09:04,miles,3,,,1,,
2013-11-23,Commute (Bike),21,40,2.88978,07:29,miles,,"Route: Tolman to Holman
Miles: 9.48
Minutes: 33:31.64",,1,,
2013-11-22,Commute (Bike),23,43,3.16222,07:30,miles,,"Route: Laura's -> Work -> Fred's -> Home
Miles: 11.37
Minutes: 46:22.96",,1,,
2013-11-21,Commute (Bike),14,32,1.93911,07:29,miles,,"Route: Home -> Work
Miles: 6.65
Minutes: 25:06.89",,1,,
2013-11-20,Commute (Bike),25,2,3.3398,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.08
Minutes: 39:49.27",,1,,
2013-11-19,Commute (Bike),23,15,3.10036,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 44:11.55",,1,,
2013-12-03,Commute (Bike),25,14,3.36547,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.08
Minutes: 39:25.20",,1,,
2013-12-02,Commute (Bike),24,30,3.26772,07:29,miles,,"Route: Home -> Fred's -> Work -> Laura's
Miles: 11.51
Minutes: 45:21.55",,1,,
2013-12-05,Commute (Bike),24,45,3.30188,07:29,miles,,"Route: Laura's -> Work -> Fred's -> Home
Miles: 11.37
Minutes: 43:12.90",,1,,
2013-12-04,Commute (Bike),24,2,3.20624,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 41:51.58",,1,,
2013-12-10,Commute (Bike),28,27,3.79484,07:29,miles,,"Route: Home -> Work -> Home
Miles: 13.47
Minutes: 53:44.46",,1,,
2013-12-18,Commute (Bike),9,37,1.2842,07:29,miles,,"Route: Laura's -> Work
Miles: 4.40
Minutes: 16:35.63",,1,,
2013-12-17,Commute (Bike),14,0,1.86861,07:29,miles,,"Route: Home -> Work
Miles: 6.65
Minutes: 26:39.48",,1,,
2013-12-16,Commute (Bike),29,2,3.87209,07:29,miles,,"Route: Commute
Miles: 13.36
Minutes: 50:56.17",,1,,
2013-12-25,Woodstock,21,51,2.9882,07:18,miles,3,,,1,,
2013-12-24,Woodstock,24,42,2.9882,08:15,miles,3,,,1,,
2013-12-24,Commute (Bike),5,39,0.753894,07:29,miles,,"Route: Safeway
Miles: 2.58
Minutes: 9:42.57",,1,,
2013-12-26,Woodstock,25,5,2.99,08:23,miles,3,,,1,,
2013-12-29,Woodstock-Creston,45,19,5.0995,08:53,miles,3,"http://www.gmap-pedometer.com/?r=6166216 

Run with female. Well worth it.",,1,,
2014-01-01,Ainsworth-Holman,31,20,3.5741,08:46,miles,3,,,1,,
2014-01-02,Woodstock,26,18,3.0018,08:45,miles,3,http://www.gmap-pedometer.com/?r=6169278,,1,,
2014-01-03,Brentwood,18,49,2.0718,09:04,miles,3,,,1,,
2014-01-04,Brentwood-Woodstock,33,14,3.8275,08:40,miles,3,,,1,,
2014-01-03,Commute (Bike),14,39,1.95519,07:29,miles,,"Route: Home -> Work
Miles: 6.66
Minutes: 24:56.30",,1,,
2014-01-02,Commute (Bike),29,13,3.89714,07:29,miles,,"Route: Commute
Miles: 13.43
Minutes: 51:03.74",,1,,
2014-01-05,Irving Park,41,50,4.7303,08:50,miles,4,http://www.gmap-pedometer.com/?r=6171658,,1,,
2014-01-05,Commute (Bike),20,30,2.73494,07:29,miles,,"Route: Laura's -> Fred's -> Safeway -> Home
Miles: 10.04
Minutes: 42:26.29",,1,,
2014-01-04,Commute (Bike),20,14,2.69914,07:29,miles,,"Route: Tolman to Holman
Miles: 9.48
Minutes: 37:11.06",,1,,
2014-01-06,Brentwood-Woodstock,27,38,3.83,07:12,miles,3,,,1,,
2014-01-07,Alberta-Fernhill,30,0,4.1129,07:17,miles,3,,,1,,
2014-01-08,Mt. Scott,9,52,1.3629,07:14,miles,3,,,1,,
2014-01-08,Commute (Bike),24,17,3.23953,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.10
Minutes: 41:51.88",,1,,
2014-01-07,Commute (Bike),24,25,3.25628,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.08
Minutes: 41:20.76",,1,,
2014-01-06,Commute (Bike),29,18,3.90703,07:29,miles,,"Route: Commute
Miles: 13.43
Minutes: 50:54.23",,1,,
2014-01-09,Commute (Bike),29,7,3.8824,07:29,miles,,"Route: Home -> Fred's -> Work -> Home
Miles: 13.95
Minutes: 56:47.82",,1,,
2014-01-09,Woodstock-Mt. Scott,28,22,4.1044,06:54,miles,3,,,1,,
2014-01-10,Brentwood,14,31,1.6194,08:57,miles,3,,,1,,
2014-01-11,Brentwood-Woodstock-Mt. Scott,33,31,4.8153,06:57,miles,3,http://www.gmap-pedometer.com/?r=6176900 ,,1,,
2014-01-12,Tideman Johnson-Berkley-Reed-Woodstock,61,35,6.8204,09:01,miles,3,http://www.gmap-pedometer.com/?r=6178011 ,,1,,
2014-01-13,Brentwood-Woodstock,26,54,3.83,07:01,miles,3,,,1,,
2014-01-13,Commute (Bike),14,7,1.88279,07:29,miles,,"Route: Work -> Home
Miles: 6.71
Minutes: 26:54.75",,1,,
2014-01-14,Woodstock-Mt. Scott,30,48,3.8614,07:58,miles,4,http://www.gmap-pedometer.com?r=6179602,,1,,
2014-01-14,Commute (Bike),29,19,3.90975,07:29,miles,,"Route: Commute
Miles: 13.43
Minutes: 50:50.93",,1,,
2014-01-16,Mt. Scott,9,36,1.3809,06:57,miles,3,,,1,,
2014-01-16,Commute (Bike),10,19,1.377,07:29,miles,,"Route: Laura's -> Work
Miles: 4.40
Minutes: 15:00.28",,1,,
2014-01-15,Alberta Park,17,21,2.3325,07:26,miles,3,,,1,,
2014-01-15,Commute (Bike),24,0,3.20035,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 41:58.79",,1,,
2014-01-17,Woodstock,24,48,2.9782,08:19,miles,3,,,1,,
2014-01-17,Commute (Bike),29,27,3.92758,07:29,miles,,"Route: Home -> Work -> Fred's -> Home
Miles: 13.83
Minutes: 54:28.46",,1,,
2014-01-18,Mt Scott,25,14,2.9342,08:35,miles,3,,,1,,
2014-01-18,Cross Train (skiing),0,0,5.2249,,miles,,,skiing,0,,
2014-01-19,Rich Man's,83,43,11.4884,07:17,miles,3,,,1,,
2014-01-19,Commute (Bike),16,9,2.15338,07:29,miles,,"Route: Asa's
Miles: 6.81
Minutes: 22:55.79",,1,,
2014-01-20,Mt Scott,9,16,1.3635,06:47,miles,3,,,1,,
2014-01-21,Alberta-Fernhill,39,4,5.2478,07:26,miles,3,http://www.gmap-pedometer.com?r=6187164,,1,,
2014-01-22,Commute (Bike),23,52,3.18321,07:29,miles,,"Route: Laura's -> Work -> Fred's -> Home
Miles: 11.37
Minutes: 45:51.72",,1,,
2014-01-21,Commute (Bike),23,13,3.09752,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 44:15.64",,1,,
2014-01-22,Brentwood,16,22,2.3441,06:58,miles,3,,,1,,
2014-01-23,Commute (Bike),14,56,1.99146,07:29,miles,,"Route: Home -> Work
Miles: 6.65
Minutes: 24:07.67",,1,,
2014-01-23,Foot Traffic Group Run,43,18,5.4737,07:54,miles,3,,,1,,
2014-01-24,Woodstock,25,7,2.9851,08:24,miles,3,,,1,,
2014-01-24,Commute (Bike),26,27,3.52858,07:29,miles,,"Route: Home -> Work -> Laurelwood
Miles: 11.57
Minutes: 40:55.97",,1,,
2014-01-25,Woodstock,23,35,2.99,07:53,miles,3,,,1,,
2014-01-26,Laurelhurst-Tabor,69,15,10.1668,06:48,miles,3,http://www.gmap-pedometer.com/?r=6191522,,1,,
2014-01-26,Commute (Bike),18,8,2.41961,07:29,miles,,"Route: Home -> Pete's -> Fred's -> Home
Miles: 8.92
Minutes: 38:02.56",,1,,
2014-01-27,Mt. Scott,9,48,1.36,07:12,miles,3,,,1,,
2014-01-28,Commute (Bike),28,26,3.79126,07:29,miles,,"Route: Commute
Miles: 13.43
Minutes: 53:25.37",,1,,
2014-01-28,Mt. Scott,12,10,1.3635,08:55,miles,3,,,1,,
2014-01-29,NE 15th,9,17,1.16,08:00,miles,3,,,1,,
2014-01-30,Terwilliger,48,4,5.1518,09:19,miles,3,http://www.gmap-pedometer.com/?r=6194835 ,,1,,
2014-01-29,Commute (Bike),24,33,3.2735,07:29,miles,,"Route: Home -> Work  Fred's -> Work -> Laura's
Miles: 11.51
Minutes: 45:13.69",,1,,
2014-02-01,Commute (Bike),19,37,2.61704,07:29,miles,,"Route: Holman to Tolman
Miles: 9.48
Minutes: 39:10.52",,1,,
2014-01-31,Brentwood,19,14,2.1886,08:47,miles,3,,,1,,
2014-02-01,Mt. Scott-Woodstock,28,54,4.1498,06:57,miles,3,,,1,,
2014-02-02,Childs-Rosemont,84,4,11.2099,07:29,miles,,"http://www.gmap-pedometer.com/?r=6197486
Distance: 38.9195 mi
15:18.66+2:04:53+9:39.22",,1,,
2014-02-02,Bike Gallery,8,5,1.3683,05:54,miles,2,"Exhausted from bike ride. Legs felt fresh, lungs felt dead.",,1,,
2014-02-03,Peninsula Park,25,17,3.03,08:20,miles,3,,,1,,
2014-02-04,Woodstock-Creston,42,43,5.1449,08:18,miles,4,http://www.gmap-pedometer.com/?r=6198782 ,,1,,
2014-02-06,Mt. Scott,9,28,1.3881,06:49,miles,5,,,1,,
2014-02-06,Commute (Bike),9,59,1.3313,07:29,miles,,"Route: Laura's -> Work
Miles: 4.37
Minutes: 15:28.00",,1,,
2014-02-05,Commute (Bike),18,58,2.53036,07:29,miles,,"Route: Laura's -> Work -> Laura's
Miles: 8.76
Minutes: 33:36.36",,1,,
2014-02-05,Alberta Park,19,26,2.2198,08:45,miles,3,,,1,,
2014-02-04,Commute (Bike),23,37,3.1491,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.10
Minutes: 43:48.82",,1,,
2014-02-07,Mt Scott,14,35,1.4108,10:20,miles,5,,,1,,
2014-02-09,Carlton-Tolman,5,6,0.6237,08:10,miles,3,,,1,,
2014-02-08,Play in Snow,47,13,5.7015,08:16,miles,3,,,1,,
2014-02-10,Carlton-Tolman,5,4,0.62,08:10,miles,3,,,1,,
2014-02-12,Commute (Bike),14,2,1.87123,07:29,miles,,"Route: Work -> Home
Miles: 6.72
Minutes: 27:21.39",,1,,
2014-02-13,Brentwood,23,46,2.6794,08:52,miles,4,,,1,,
2014-02-16,Mt. Tabor,53,21,6.2419,08:32,miles,3,http://www.gmap-pedometer.com/?r=6209132 ,,1,,
2014-02-15,Springwater,43,17,5.9941,07:13,miles,3,http://www.gmap-pedometer.com/?r=6209136 ,,1,,
2014-02-15,Commute (Bike),15,41,2.09176,07:29,miles,,"Route: Home -> Asa's -> Green Dragon
Miles: 7.30
Minutes: 28:20.01",,1,,
2014-02-18,Woodstock-Creston,41,4,4.8148,08:31,miles,4,http://www.gmap-pedometer.com/?r=6210601 ,,1,,
2014-02-19,Commute (Bike),23,31,3.13743,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.10
Minutes: 44:03.77",,1,,
2014-02-18,Commute (Bike),23,24,3.12147,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 43:41.78",,1,,
2014-02-20,Commute (Bike),14,30,1.93528,07:29,miles,,"Route: Home -> Work
Miles: 6.65
Minutes: 25:11.52",,1,,
2014-02-22,Brentwood,16,18,1.8675,08:43,miles,4,,,1,,
2014-03-04,Commute (Bike),30,50,4.11204,07:29,miles,,"Route: Home -> Fred's -> Work -> Home
Miles: 13.95
Minutes: 51:46.94",,1,,
2014-02-26,Commute (Bike),24,2,3.20592,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 41:51.97",,1,,
2014-02-23,Commute (Bike),20,46,2.76903,07:29,miles,,"Route: Holman -> Fred's -> Tolman
Miles: 9.97
Minutes: 40:46.11",,1,,
2014-02-22,Commute (Bike),20,28,2.73083,07:29,miles,,"Route: Tolman to Holman
Miles: 9.48
Minutes: 36:29.58",,1,,
2014-02-27,Commute (Bike),24,5,3.21239,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.10
Minutes: 42:25.01",,1,,
2014-03-01,Down the Deschutes,30,3,3.0739,09:46,miles,4,http://www.gmap-pedometer.com/?r=6224637 ,,1,,
2014-03-02,Up the Deschutes,36,10,3.8507,09:23,miles,4,http://www.gmap-pedometer.com/?r=6224638 ,,1,,
2014-03-16,Woodstock-Creston-Mt. Scott,56,2,6.4672,08:39,miles,4,http://www.gmap-pedometer.com/?r=6237887 ,,1,,
2014-03-16,Commute (Bike),8,45,1.16768,07:29,miles,,"Route: Sellwood New Seasons
Miles: 3.90
Minutes: 14:09.81",,1,,
2014-03-14,Commute (Bike),17,21,2.31379,07:29,miles,,"Route: Laura's -> Work -> Laura's
Miles: 8.76
Minutes: 39:17.88",,1,,
2014-03-13,Commute (Bike),15,36,2.08079,07:29,miles,,"Route: Home -> Fred's -> Work -> Foot Traffic
Miles: 7.44
Minutes: 30:00.56",,1,,
2014-03-11,Commute (Bike),24,8,3.2182,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.10
Minutes: 42:17.80",,1,,
2014-03-10,Commute (Bike),23,25,3.12408,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 43:38.16",,1,,
2014-03-08,Down the Deschutes,33,40,3.92,08:35,miles,1, http://www.gmap-pedometer.com/?r=6240371 ,,1,,
2014-03-06,Commute (Bike),22,36,3.015,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.10
Minutes: 47:13.17",,1,,
2014-03-05,Commute (Bike),24,24,3.25403,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.10
Minutes: 41:34.71",,1,,
2014-03-20,Commute (Bike),22,15,2.9687,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.10
Minutes: 48:36.17",,1,,
2014-03-19,Commute (Bike),23,37,3.15004,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 43:03.03",,1,,
2014-03-20,Greenway Trail,51,39,6.9663,07:24,miles,3,,,1,,
2014-03-21,Commute (Bike),28,46,3.83637,07:29,miles,,"Route: Home -> Fred's -> Work -> Home
Miles: 13.95
Minutes: 58:02.14",,1,,
2014-03-23,Woodstock-Creston-Tabor,66,22,7.544,08:47,miles,4,http://www.gmap-pedometer.com/?r=6245847 ,,1,,
2014-03-25,Commute (Bike),13,58,1.86432,07:29,miles,,"Route: Laura's -> Work -> Eastbank Commerce Center; Delta Cafe -> Home
Miles: 6.59
Minutes: 26:09.95",,1,,
2014-03-24,Commute (Bike),22,23,2.98507,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 47:14.23",,1,,
2014-03-30,Tideman Johnson-Westmoreland,66,42,7.501,08:53,miles,4,http://www.gmap-pedometer.com/?r=6253329 ,,1,,
2014-04-01,Woodstock,26,4,2.9938,08:42,miles,4,http://www.gmap-pedometer.com/?r=6255454 ,,1,,
2014-03-27,Commute (Bike),27,12,3.6272,07:29,miles,,,,1,,
2014-03-26,Commute (Bike),5,44,0.7637,07:30,miles,,,,1,,
2014-04-02,Commute (Bike),30,46,4.10286,07:29,miles,,"Route: Home -> Work -> Fred's -> Home
Miles: 14.01
Minutes: 52:32.30",,1,,
2014-04-06,Tideman Johnson-Berkley,45,45,5.21,08:46,miles,4,,,1,,
2014-04-10,Commute (Bike),29,32,3.93898,07:29,miles,,"Route: Home -> Work -> Home
Miles: 13.38
Minutes: 49:47.91",,1,,
2014-04-08,Commute (Bike),14,55,1.99049,07:29,miles,,"Route: Home -> Work
Miles: 6.65
Minutes: 24:08.71",,1,,
2014-04-13,Commute (Bike),74,35,9.94454,07:29,miles,,"Route: Springwater Corridor
Miles: 32.34
Minutes: 113:00.00",,1,,
2014-04-23,Commute (Bike),23,5,3.07986,07:29,miles,,"Route: Laura's -> Work -> Home
Miles: 11.10
Minutes: 45:27.95",,1,,
2014-04-22,Commute (Bike),22,38,3.01974,07:29,miles,,"Route: Home -> Work -> Laura's
Miles: 11.03
Minutes: 46:15.37",,1,,
2014-04-18,Commute (Bike),29,17,3.90542,07:29,miles,,"Route: Home -> Work -> Home
Miles: 13.38
Minutes: 50:27.27",,1,,
2014-04-17,Commute (Bike),29,35,3.9454,07:29,miles,,"Route: Home -> Work -> Fred's -> Home
Miles: 14.00
Minutes: 55:50.96",,1,,
2014-04-15,Commute (Bike),31,36,4.21394,07:29,miles,,"Route: Home -> Fred's -> Work -> Home
Miles: 14.22
Minutes: 52:26.24",,1,,
2014-05-04,Mt Scott,13,18,1.5883,08:22,miles,3,http://www.gmap-pedometer.com/?r=6294314,,1,,
2014-05-18,Johnson-Westmoreland-Berkley,71,3,7.9817,08:54,miles,3,http://www.gmap-pedometer.com/?r=6314318 ,,1,,
2014-05-22,Commute (Bike),30,0,4.00027,07:29,miles,,"Route: Clinton/Clinton Commute
Miles: 14.25
Minutes: 57:14.25",,1,,
2014-05-20,Commute (Bike),30,11,4.02446,07:29,miles,,"Route: Steele/Clinton Commute
Miles: 13.38
Minutes: 48:14.21",,1,,
2014-05-19,Commute (Bike),26,47,3.57187,07:29,miles,,"Route: Home -> Fred's -> Work -> Trader Joe's -> Home
Miles: 13.81
Minutes: 64:40.54",,1,,
2014-05-16,Commute (Bike),29,47,3.9728,07:29,miles,,"Route: Steele/Clinton Commute
Miles: 13.38
Minutes: 49:09.76",,1,,
2014-05-15,Commute (Bike),28,3,3.74216,07:29,miles,,"Route: Steele/Clinton Commute
Miles: 13.38
Minutes: 54:03.72",,1,,
2014-05-14,Commute (Bike),29,16,3.90425,07:29,miles,,"Route: Steele/Clinton Commute
Miles: 13.38
Minutes: 50:28.67",,1,,
2014-05-13,Commute (Bike),29,23,3.91836,07:29,miles,,"Route: Home -> Fred's -> Work -> Home
Miles: 13.95
Minutes: 55:57.48",,1,,
2014-05-12,Commute (Bike),27,45,3.70019,07:29,miles,,"Route: Steele/Clinton Commute
Miles: 13.38
Minutes: 55:07.29",,1,,
2014-05-06,Commute (Bike),29,9,3.88744,07:29,miles,,"Route: Steele/Clinton Commute
Miles: 13.38
Minutes: 50:49.01",,1,,
2014-05-07,Commute (Bike),30,1,4.00234,07:29,miles,,"Route: Home -> Work -> Fred's -> Home
Miles: 14.00
Minutes: 54:33.13",,1,,
2014-05-05,Commute (Bike),5,30,0.733627,07:29,miles,,"Route: Safeway
Miles: 3.09
Minutes: 17:49.21",,1,,
2014-05-11,Commute (Bike),30,17,4.03919,07:29,miles,,"Route: OMSI, Safeay
Miles: 14.26
Minutes: 56:24.31",,1,,
2014-05-11,Waterfront,39,34,5.1618,07:39,miles,3,http://www.gmap-pedometer.com/?r=6314333 ,,1,,
2014-05-26,Mt. Tabor,37,12,4.311,08:37,miles,3,http://www.gmap-pedometer.com/?r=6318123,,1,,
2014-06-02,Commute (Bike),25,38,3.41782,07:29,miles,,"Route: Clinton/Clinton Commute
Miles: 13.43
Minutes: 65:10.10",,1,,
2014-05-31,Commute (Bike),5,43,0.762855,07:29,miles,,"Route: Safeway
Miles: 2.56
Minutes: 9:18.77",,1,,
2014-05-30,Commute (Bike),27,17,3.63895,07:29,miles,,"Route: Steele/Clinton Commute
Miles: 13.38
Minutes: 56:47.14",,1,,
2014-05-28,Commute (Bike),31,4,4.14288,07:29,miles,,"Route: Home -> Work -> Fred's -> Home
Miles: 14.00
Minutes: 51:42.07",,1,,
2014-06-15,Brentwood Mt. Scott,30,39,3.3227,09:13,miles,3,,,1,,
2014-06-29,Woodstock-Creston,40,45,4.5588,08:56,miles,3,http://www.gmap-pedometer.com/?r=6354393 ,,1,,
2014-07-09,Brentwood,19,52,2.1896,09:04,miles,3,,,1,,
2014-07-07,Jackson's Corner,17,32,1.8602,09:25,miles,3,,,1,,
2014-07-06,Lava Island Falls,41,52,4.3017,09:43,miles,3,,,1,,
2014-07-20,Waterfront,32,2,4.1951,07:38,miles,3,http://www.gmap-pedometer.com/?r=6387822 ,,1,,
2014-07-19,Brentwood-Bike Gallery,30,27,3.5,08:42,miles,3,,,1,,
2014-08-02,Limantour Beach,34,19,4.184,08:12,miles,3,http://www.gmap-pedometer.com/?r=6395291 ,,1,,
2014-08-17,Mt. Tabor,79,4,8.2782,09:33,miles,3,http://www.gmap-pedometer.com/?r=6410665 ,,1,,
2014-08-23,Eastmoreland/Tideman Johnson,67,19,7.2189,09:19,miles,4,http://www.gmap-pedometer.com/?r=6416765 ,,1,,
2014-08-24,Mt. Tabor,47,58,6.6454,07:13,miles,3,http://www.gmap-pedometer.com/?r=6417969 ,,1,,
2014-08-31,Bill Healy,62,48,7.1092,08:50,miles,3,http://www.gmap-pedometer.com/?r=6428929 ,,1,,
2014-08-09,Springwater,57,32,6.4336,08:56,miles,3,http://www.gmap-pedometer.com/?r=6431101 ,,1,,
2014-08-26,Woodstock,24,50,2.9908,08:18,miles,3,,,1,,
2014-08-15,Brentwood,18,4,1.94,09:18,miles,3,,,1,,
2014-09-07,Woodstock-Creston,43,31,4.8209,09:01,miles,4,http://www.gmap-pedometer.com/?r=6431243 ,,1,,
2014-09-14,Berkley,39,53,4.542,08:46,miles,3,http://www.gmap-pedometer.com/?r=6439206,,1,,
2014-09-16,Mt. Scott,11,52,1.3726,08:38,miles,3,,,1,,
